country,gender,math,read,science
ESP,male,378.943,352.25,415.424
ESP,male,663.18,603.695,617.732
ESP,male,546.747,536.871,500.325
ESP,female,389.603,417.118,259.04
ESP,female,452.639,453.405,344.196
ESP,male,607.437,543.242,593.802
ESP,male,587.207,638.874,619.977
ESP,female,632.926,586.32,612.137
ESP,male,565.464,559.407,585.898
ESP,male,558.551,385.109,605.939
ESP,female,563.649,640.002,578.098
ESP,male,360.797,330.378,427.966
ESP,male,341.74,332.439,399.242
ESP,female,475.432,524.895,526.063
ESP,female,564.822,631.901,592.958
ESP,male,580.163,522.477,588.42
ESP,female,366.516,418.598,376.053
ESP,male,335.146,208.701,356.625
ESP,male,621.534,524.137,554.577
ESP,male,364.863,432.083,507.926
ESP,male,430.69,458.614,457.598
ESP,female,589.202,550.951,619.694
ESP,female,452.116,384.411,481.786
ESP,male,572.655,562.005,478.819
ESP,male,476.765,455.201,486.466
ESP,male,421.142,373.527,403.991
ESP,male,411.403,436.355,535.7
ESP,male,518.71,468.906,509.745
ESP,male,523.861,533.424,425.509
ESP,female,479.947,538.729,551.664
ESP,female,379.159,308.588,390.176
ESP,male,488.105,538.326,541.768
ESP,female,592.966,776.896,629.193
ESP,male,617.181,567.643,679.382
ESP,female,362.493,404.864,376.947
ESP,female,396.684,453.989,419.152
ESP,female,517.37,547.615,502.412
ESP,female,450.615,294.156,501.685
ESP,female,279.782,338.821,305.342
ESP,male,454.781,339.398,413.344
ESP,female,412.869,502.089,430.308
ESP,female,435.478,421.884,460.027
ESP,male,480.636,344.769,507.916
ESP,male,534.365,458.491,527.638
ESP,female,245.978,264.412,283.823
ESP,male,431.316,367.404,403.631
ESP,female,353.303,310.284,382.389
ESP,male,399.84,379.866,361.718
ESP,male,456.018,377.521,411.348
ESP,female,600.921,543.534,550.978
ESP,female,493.193,406.519,496.133
ESP,male,447.886,423.994,379.052
ESP,male,407.806,456.083,479.085
ESP,female,426.558,312.397,366.889
ESP,male,377.37,526.204,488.741
ESP,female,292.842,269.107,305.045
ESP,female,554.498,588.927,598.819
ESP,male,333.616,293.658,309.55
ESP,male,355.284,302.868,380.98
ESP,male,438.899,427.139,357.826
ESP,male,481.808,366.008,434.445
ESP,male,451.102,497.569,488.261
ESP,female,561.27,602.266,586.538
ESP,male,420.631,475.481,470.948
ESP,female,471.792,399.752,499.143
ESP,male,556.142,570.323,563.913
ESP,male,582.215,559.843,615.138
ESP,female,507.941,484.756,474.993
ESP,female,272.822,268.676,265.424
ESP,male,354.827,287.714,391.379
ESP,male,506.175,478.922,519.97
ESP,female,427.102,540.724,398.021
ESP,male,590.184,529.265,640.819
ESP,female,566.881,539.262,506.425
ESP,male,530.582,515.128,550.219
ESP,female,481.247,487.805,485.729
ESP,female,429.404,333.498,490.437
ESP,male,411.007,278.272,391.408
ESP,female,263.053,372.387,267.063
ESP,female,455.503,504.95,508.107
ESP,male,456.704,494.814,598.201
ESP,female,484.699,505.317,570.795
ESP,female,333.164,351.21,385.166
ESP,female,419.92,383.078,448.683
ESP,female,527.88,448.768,467.517
ESP,male,481.101,476.009,430.902
ESP,female,516.08,592.363,456.514
ESP,female,376.472,367.441,421.074
ESP,male,592.324,580.913,640.676
ESP,female,579.508,523.142,625.937
ESP,female,528.498,592.495,597.158
ESP,female,573.732,591.835,545.909
ESP,male,377.569,307.69,308.822
ESP,male,587.56,498.865,650.912
ESP,male,416.109,404.516,407.707
ESP,female,585.337,568.3,615.537
ESP,female,548.922,594.75,587.094
ESP,female,570.236,583.242,521.176
ESP,female,387.237,376.446,393.065
ESP,female,465.559,452.271,453.73
ESP,male,637.16,568.693,635.837
ESP,male,323.485,210.172,425.21
ESP,male,332.056,268.367,306.868
ESP,male,464.714,494.372,465.99
ESP,male,475.815,489.083,393.975
ESP,male,352.338,319.873,343.104
ESP,female,447.885,506.873,549.564
ESP,male,501.607,513.339,512.318
ESP,male,438.381,362.208,378.571
ESP,female,460.069,521.328,529.121
ESP,male,462.486,430.915,443.127
ESP,male,538.16,537.449,534.534
ESP,male,594.419,507.631,548.098
ESP,male,581.488,537.056,569.486
ESP,male,528.282,514.902,576.204
ESP,female,530.549,569.155,580.998
ESP,female,356.068,394.867,321.647
ESP,female,573.606,604.821,526.682
ESP,male,371.765,407.076,434.183
ESP,female,550.383,512.631,549.565
ESP,male,571.281,606.531,646.109
ESP,female,480.657,479.868,483.722
ESP,male,439.559,363.605,470.454
ESP,female,493.811,498.607,543.354
ESP,male,582.063,617.612,579.738
ESP,male,372.889,404.709,351.831
ESP,female,483.905,539.219,583.007
ESP,male,344.399,357.176,320.029
ESP,female,421.864,419.848,411.981
ESP,female,465.688,476.386,475.646
ESP,male,441.246,449.867,448.093
ESP,female,535.286,456.866,526.135
ESP,female,378.53,393.919,422.348
ESP,male,442.073,352.906,452.743
ESP,male,514.604,474.129,525.966
ESP,female,652.976,695.438,548.621
ESP,male,593.101,507.157,580.821
ESP,female,527.642,520.74,521.969
ESP,female,410.829,416.048,397.867
ESP,male,548.598,396.584,604.212
ESP,male,566.342,536.938,566.817
ESP,male,435.57,394.829,463.111
ESP,male,331.903,399.465,393.867
ESP,female,475.817,410.412,487.085
ESP,female,566.333,536.074,579.228
ESP,female,597.623,575.551,673.669
ESP,female,326.109,381.449,393.754
ESP,female,526.272,621.864,620.962
ESP,female,394.852,458.167,444.268
ESP,male,363.22,301.835,402.07
ESP,female,486.543,437.659,464.45
ESP,male,382.363,358.594,391.301
ESP,male,666.899,664.375,678.887
ESP,male,573.2,465.875,607.65
ESP,female,462.693,494.281,515.403
ESP,male,362.628,384.229,381.803
ESP,male,493.844,512.005,593.063
ESP,male,593.962,569.818,635.488
ESP,male,544.464,553.948,634.192
ESP,male,596.307,521.858,603.657
ESP,female,537.139,545.546,557.158
ESP,female,531.855,485.913,505.156
ESP,female,345.309,470.083,390.076
ESP,female,474.146,584.298,480.541
ESP,female,530.336,580.297,597.642
ESP,male,557.701,530.142,626.762
ESP,female,518.137,594.777,602.866
ESP,female,410.618,491.35,434.686
ESP,female,412.359,511.533,451.956
ESP,female,414.129,420.132,358.246
ESP,male,490.161,411.065,526.58
ESP,female,474.278,489.383,458.071
ESP,male,655.032,598.16,729.579
ESP,female,554.723,569.466,603.804
ESP,male,470.215,356.657,459.973
ESP,female,547.769,545.325,544.637
ESP,male,381.963,358.679,399.495
ESP,female,409.086,518.577,466.239
ESP,female,369.544,325.991,343.33
ESP,female,411.772,460.783,450.445
ESP,female,581.259,613.181,637.067
ESP,female,457.657,533.613,513.401
ESP,male,615.364,560.449,572.947
ESP,male,453.533,473.727,470.157
ESP,male,418.397,276.273,364.015
ESP,female,389.908,447.956,277.562
ESP,male,543.956,503.805,528.686
ESP,male,346.486,357.735,365.019
ESP,female,408.697,386.413,391.218
ESP,male,676.975,641.755,681.663
ESP,female,290.075,328.494,334.168
ESP,male,341.052,285.587,251.617
ESP,male,521.14,499.827,544.505
ESP,male,568.75,656.489,531.79
ESP,male,499.784,416.092,472.144
ESP,female,497.523,558.89,542.969
ESP,female,547.458,599.404,573.224
ESP,male,510.742,492.543,412.064
ESP,female,436.655,490.433,498.623
ESP,female,501.349,529.797,531.748
ESP,female,471.169,537.387,530.631
ESP,female,469.222,484.97,440.767
ESP,female,560.494,571.082,575.128
ESP,male,593.661,578.568,690.883
ESP,male,520.342,473.984,543.759
ESP,female,467.83,505.176,528.846
ESP,male,543.173,520.246,571.56
ESP,male,549.958,589.869,606.268
ESP,male,611.219,504.589,602.585
ESP,male,533.641,449.64,502.606
ESP,male,599.309,677.149,551.297
ESP,male,443.825,387.008,551.824
ESP,female,445.589,558.269,506.591
ESP,female,632.219,649.914,625.22
ESP,female,460.469,455.814,384.532
ESP,female,375.018,408.563,325.582
ESP,female,492.773,480.31,527.698
ESP,male,590.556,623.717,683.787
ESP,male,506.714,497.972,506.75
ESP,female,528.157,553.431,556.362
ESP,female,378.384,439.426,369.755
ESP,male,614.106,589.062,567.89
ESP,female,478.342,586.256,545.437
ESP,female,616.979,510.755,624.521
ESP,male,374.017,262.883,392.479
ESP,female,565.994,527.63,499.664
ESP,male,579.467,527.087,587.462
ESP,male,557.046,544.251,612.134
ESP,male,578.554,549.987,544.229
ESP,female,552.656,550.575,495.324
ESP,male,545.378,568.412,556.494
ESP,male,472.964,418.297,451.657
ESP,male,462.712,442.002,486.758
ESP,male,420.138,502.351,477.452
ESP,female,635.189,752.778,737.942
ESP,male,454.269,377.554,396.621
ESP,female,591.194,590.875,575.613
ESP,male,335.221,401.391,290.915
ESP,male,400.241,430.499,455.943
ESP,male,558.014,496.522,527.225
ESP,female,394.824,391.986,375.905
ESP,female,566.066,411.389,609.028
ESP,male,458.825,433.35,394.24
ESP,male,601.768,570.494,594.162
ESP,male,536.995,481.084,517.893
ESP,male,532.45,515.419,609.024
ESP,male,510.372,495.79,532.084
ESP,female,482.833,440.8,472.26
ESP,male,460.311,461.378,497.86
ESP,female,482.586,464.061,466.834
ESP,male,519.31,416.349,514.642
ESP,female,636.062,696.625,663.481
ESP,male,445.86,549,523.803
ESP,male,531.476,485.244,584.104
ESP,female,535.619,588.518,569.121
ESP,female,330.499,397.616,371.15
ESP,female,441.789,538.082,475.292
ESP,female,477.535,476.899,496.337
ESP,male,367.891,388.949,404.565
ESP,male,494.612,425.576,411.543
ESP,female,395.219,364.38,419.882
ESP,female,571.703,624.597,547.923
ESP,male,499.356,435.069,529.833
ESP,male,457.06,491.571,546.532
ESP,male,483.371,541.032,487.004
ESP,male,635.337,674.847,713.294
ESP,male,379.858,388.265,391.061
ESP,male,516.005,453.534,504.955
ESP,female,547.536,634.391,573.766
ESP,male,473.752,442.961,538.555
ESP,male,474.118,518.521,491.854
ESP,male,377.46,355.762,397.43
ESP,female,473.335,375.91,455.58
ESP,female,460.089,569.912,460.16
ESP,female,582.182,639.697,589.164
ESP,female,524.041,493.293,484.063
ESP,female,530.384,634.689,531.122
ESP,female,432.738,532.869,475.709
ESP,female,397.574,497.12,447.244
ESP,male,417.666,524.109,519.972
ESP,female,426.498,565.508,444.103
ESP,male,569.559,545.426,619.224
ESP,male,541.556,387.794,470.336
ESP,female,365.66,331.38,345.535
ESP,male,546.954,457.5,436.664
ESP,female,331.611,316.054,355.54
ESP,female,500.625,589.659,449.734
ESP,male,375.175,368.097,423.854
ESP,female,598.564,575.134,618.747
ESP,female,504.737,551.228,525.593
ESP,female,370.074,521.295,450.445
ESP,female,519.855,487.652,561.98
ESP,female,579.164,557.43,615.412
ESP,female,335.156,463.227,369.492
ESP,male,374.582,436.436,417.352
ESP,male,454.459,490.786,479.474
ESP,male,558.174,631.312,615.061
ESP,female,537.741,562.182,565.157
ESP,female,450.01,499.862,457.882
ESP,male,371.72,315.429,428.01
ESP,female,478.083,542.545,488.117
ESP,male,420.306,331.393,396.009
ESP,male,506.742,482.489,543.878
ESP,male,503.096,583.271,499.578
ESP,female,566.947,569.122,588.401
ESP,female,503.009,539.712,604.362
ESP,female,445.633,460.048,416.369
ESP,female,454.105,634.242,540.297
ESP,male,491.856,426.132,543.345
ESP,male,473.909,508.351,539.992
ESP,female,434.25,553.923,520.319
ESP,male,458.602,379.882,437.704
ESP,female,454.991,395.819,459.832
ESP,male,630.899,643.368,660.696
ESP,female,555.743,589.085,527.342
ESP,male,566.412,559.578,566.278
ESP,male,600.01,611.034,509.475
ESP,female,417.193,503.294,471.39
ESP,female,537.471,546.085,555.427
ESP,female,601.492,540.183,648.979
ESP,female,670.843,664.495,602.477
ESP,male,491.577,477.157,549.181
ESP,female,509.477,497.589,532.305
ESP,male,430.654,391.065,446.83
ESP,female,470.612,497.603,547.858
ESP,female,464.945,483.189,420.064
ESP,male,541.065,486.595,556.795
ESP,female,497.185,553.797,459.602
ESP,male,334.232,311.266,358.805
ESP,male,498.391,428.615,497.069
ESP,female,362.807,470.743,408.78
ESP,male,463.056,436.217,510.025
ESP,male,619.973,610.1,650.411
ESP,female,469.963,476.331,564.327
ESP,female,412.034,428.545,423.328
ESP,female,448.912,421.353,429.315
ESP,female,486.156,469.529,486.508
ESP,male,489.51,534.863,437.922
ESP,female,477.284,540.734,593.939
ESP,male,453.67,404.804,519.117
ESP,male,462.655,464.131,451.965
ESP,male,531.19,519.957,496.5
ESP,female,453.565,445.342,440.148
ESP,male,569.576,626.652,582.195
ESP,female,400.099,403.713,471.984
ESP,female,390.852,425.646,372.279
ESP,male,628.027,601.753,673.563
ESP,male,350.45,329.317,390.276
ESP,female,560.224,539.161,540.133
ESP,male,448.886,371.22,491.829
ESP,male,511.024,594.118,566.059
ESP,male,366.038,391.642,458.661
ESP,male,316.875,258.814,365.992
ESP,male,568.606,536.773,559.7
ESP,female,322.768,380.643,422.329
ESP,female,524.143,482.799,517.15
ESP,male,523.287,520.36,473.146
ESP,male,485.963,468.675,439.205
ESP,female,510.125,505.837,493.235
ESP,male,338.862,371.642,294.412
ESP,male,514.117,550.391,556.431
ESP,male,394.846,386.285,462.311
ESP,female,533.965,638.431,473.286
ESP,male,442.434,473.73,541.69
ESP,female,470.25,430.749,454.225
ESP,female,500.637,647.315,546.243
ESP,female,461.827,404.949,513.186
ESP,female,606.182,576.244,548.075
ESP,female,437.608,373.882,350.889
ESP,male,507.144,405.279,520.249
ESP,male,602.298,599.089,691.931
ESP,female,453.839,567.059,526.962
ESP,female,516.49,574.857,591.275
ESP,male,499.445,508.997,471.727
ESP,female,548.52,546.175,552.792
ESP,male,474.829,485.695,469.149
ESP,female,600.614,554.199,603.802
ESP,female,496.732,488.969,449.346
ESP,male,581.078,613.794,552.073
ESP,female,591.121,608.527,618.429
ESP,male,475.75,478.91,436.796
ESP,male,346.077,291.745,336.528
ESP,female,579.229,635.062,567.211
ESP,female,355.57,456.493,374.547
ESP,male,508.363,525.805,458.569
ESP,female,523.946,457.204,517.535
ESP,male,386.412,356.698,391.344
ESP,female,325.802,316.757,379.673
ESP,female,430.5,378.239,444.612
ESP,female,552.747,615.238,585.69
ESP,male,426.434,436.628,436.938
ESP,female,524.903,606.203,507.254
ESP,male,433.285,455.249,450.99
ESP,female,434.894,529.587,462.988
ESP,male,752.27,771.033,716.671
ESP,female,565.138,572.203,509.874
ESP,male,471.481,519.665,415.786
ESP,female,492.863,617.654,456.249
ESP,female,553.179,511.608,551.31
ESP,male,498.902,596.86,574.742
ESP,male,510.856,651.678,581.566
ESP,female,555.532,504.425,514.27
ESP,male,486.91,461.426,460.05
ESP,female,390.085,415.602,412.194
ESP,male,481.513,428.23,473.012
ESP,male,499.835,487.164,484.728
ESP,female,495.55,495.92,499.197
ESP,female,542.899,560.489,566.901
ESP,male,414.358,439.147,497.065
ESP,female,640.166,795.786,709.939
ESP,female,613.045,587.909,573.702
ESP,female,285.799,324.864,394.486
ESP,female,445.937,526.984,513.619
ESP,male,450.854,489.39,406.083
ESP,female,477.527,565.99,478.269
ESP,male,521.024,579.789,484.987
ESP,female,617.507,627.836,577.221
ESP,female,532.229,553.901,479.595
ESP,female,494.114,465.961,530.196
ESP,male,505.165,572.787,517.302
ESP,male,645.222,679.278,681.99
ESP,female,511.712,549.441,574.261
ESP,female,387.047,362.358,360.528
ESP,female,517.372,542.782,590.63
ESP,male,595.696,508.105,592.882
ESP,male,632.484,630.683,676.993
ESP,female,466.499,515.104,467.746
ESP,male,432.206,435.383,502.995
ESP,female,412.731,431.359,380.434
ESP,male,484.1,427.8,536.662
ESP,male,582.298,585.249,496.284
ESP,male,473.95,430.544,496.607
ESP,female,516.385,505.712,518.904
ESP,male,529.065,516.667,581.12
ESP,female,499.443,538.681,515.005
ESP,female,577.104,756.818,631.58
ESP,female,638.492,645.281,675.819
ESP,female,357.412,423.003,394.052
ESP,male,532.568,569.428,545.679
ESP,female,584.699,560.104,594.155
ESP,male,668.925,573.025,706.207
ESP,female,477.558,545.934,461.217
ESP,female,619.586,601.007,610.142
ESP,male,601.785,569.108,595.669
ESP,male,463.879,495.888,564.755
ESP,male,601.046,520.984,602.949
ESP,female,486.732,395.622,473.353
ESP,male,580.462,555.548,611.817
ESP,female,515.999,493.767,528.144
ESP,male,585.11,513.019,584.709
ESP,female,446.282,518.867,519.534
ESP,female,301.499,284.931,341.225
ESP,female,518.352,416.496,467.456
ESP,female,447.793,375.202,455.476
ESP,male,323.288,329.103,361.351
ESP,female,505.494,595.152,515.962
ESP,male,507.601,519.92,540.024
ESP,female,494.802,472.691,542.807
ESP,male,429.958,436.251,453.326
ESP,female,379.122,687.311,507.843
ESP,female,488.494,399.194,495.845
ESP,male,565.309,477.446,633.988
ESP,female,496,484.751,433.111
ESP,female,425.332,504.715,508.164
ESP,male,367.269,308.183,396.983
ESP,female,405.014,387.646,490.061
ESP,male,374.815,338.601,351.35
ESP,male,550.249,547.323,492.964
ESP,male,358.584,332.339,328.996
ESP,female,416.394,390.975,416.228
ESP,female,527.961,576.681,582.86
ESP,male,351.663,207.433,308.788
ESP,female,469.299,444.424,486.124
ESP,female,729.341,617.313,610.533
ESP,female,592.249,509.474,558.156
ESP,male,430.643,381.372,460.106
ESP,male,473.533,399.855,484.62
ESP,female,468.087,438.11,469.051
ESP,male,531.367,531.764,564.796
ESP,male,527.624,416.552,564.759
ESP,female,408.488,470.195,399.26
ESP,female,383.829,387.782,424.806
ESP,female,479.793,616.262,495.425
ESP,male,464.045,454.093,462.389
ESP,female,501.129,549.126,537.625
ESP,male,678.578,644.47,662.645
ESP,female,542.657,547.066,536.718
ESP,female,524.508,456.108,591.058
ESP,female,403.312,394.82,428.695
ESP,female,417.936,470.37,440.166
ESP,male,442.27,270.43,434.631
ESP,female,562.341,623.329,603.954
ESP,male,332.515,343.676,288.729
ESP,female,382.491,369.951,389.814
ESP,male,470.445,451.228,511.641
ESP,female,470.468,377.312,384
ESP,female,532.448,632.506,541.076
ESP,male,518.759,538.643,542.66
ESP,female,478.544,452.338,467.97
ESP,male,386.492,337.68,391.08
ESP,male,603.276,549.419,575.954
ESP,female,530.569,527.037,514.917
ESP,male,540.633,506.467,521.841
ESP,female,534.197,527.238,505.746
ESP,male,424.721,435.374,435.116
ESP,female,368.938,435.185,364.084
ESP,female,471.748,416.791,477.928
ESP,female,530.948,607.763,588.693
ESP,female,365.879,478.971,442.345
ESP,male,435.879,547.694,498.619
ESP,male,433.503,368.976,471.905
ESP,female,269.386,188.492,303.909
ESP,female,430.948,441.194,435.199
ESP,female,454.922,491.047,504.144
ESP,female,592.674,632.484,678.628
ESP,female,553.91,494.25,591.595
ESP,male,417.656,424.646,287.534
ESP,male,400.39,346.879,321.661
ESP,female,464.932,543.861,466.18
ESP,male,506.522,461.273,531.655
ESP,female,306.694,324.685,328.158
ESP,male,492.753,424.163,537.792
ESP,male,391.344,315.043,375.537
ESP,male,283.944,292.227,330.856
ESP,female,346.726,417.814,362.639
ESP,male,622.179,568.472,543.335
ESP,male,409.616,379.034,397.036
ESP,female,390.801,425.622,392.735
ESP,female,363.692,376.049,382.042
ESP,male,592.179,645.092,567.286
ESP,male,459.515,506.989,419.129
ESP,female,572.003,568.932,645.516
ESP,male,561.928,582.196,600.402
ESP,female,427.495,450.483,374.717
ESP,female,459.768,432.577,433.638
ESP,female,485.716,535.064,505.707
ESP,female,497.947,572.422,539.075
ESP,female,520.09,478.609,458.391
ESP,male,494.623,562.674,589.552
ESP,female,492.206,619.795,539.976
ESP,male,527.746,489.863,559.378
ESP,female,541.844,459.645,539.73
ESP,female,591.556,634.215,564.2
ESP,male,370.028,351.546,439.834
ESP,female,574.848,551.38,580.868
ESP,male,440.873,521.518,455.534
ESP,female,488.144,606.8,504.258
ESP,female,365.063,422.604,410.714
ESP,female,522.989,463.247,529.115
ESP,female,511.676,564.221,534.422
ESP,female,444.288,435.769,447.884
ESP,female,596.229,629.349,579.728
ESP,female,445.208,348.808,512.272
ESP,female,340.385,414.623,399.381
ESP,female,575.251,567.744,582.74
ESP,female,471.953,523.44,439.267
ESP,male,438.288,395.337,443.686
ESP,female,539.952,625.687,528.442
ESP,male,553.699,502.729,481.178
ESP,male,485.786,493.01,527.688
ESP,female,559.989,580.237,454.209
ESP,female,287.61,329.187,331.559
ESP,male,435.265,448.705,505.488
ESP,female,437.699,416.928,562.171
ESP,male,393.671,429.303,405.882
ESP,female,440.77,476.887,405.579
ESP,male,483.078,425.544,526.087
ESP,male,516.421,558.759,512.109
ESP,male,411.145,406.373,409.918
ESP,female,530.725,542.879,575.58
ESP,female,432.959,504.423,423.97
ESP,male,606.071,494.935,585.739
ESP,male,430.125,448.794,456.331
ESP,male,502.007,476.742,594.779
ESP,male,577.326,522.042,575.421
ESP,female,358.161,361.641,375.924
ESP,female,491.157,536.067,448.034
ESP,female,465.226,492.861,451.758
ESP,female,545.711,443.362,493.987
ESP,male,404.863,507.81,458.487
ESP,male,530.118,525.727,524.708
ESP,male,403.009,293.127,357.861
ESP,female,577.727,536.17,574.77
ESP,male,589.758,504.031,499.616
ESP,female,472.771,524.042,523.74
ESP,female,380.944,396.042,374.438
ESP,female,517.698,531.447,489.929
ESP,male,596.976,585.144,581.954
ESP,male,618.747,521.388,643.478
ESP,male,564.689,491.303,638.27
ESP,male,587.439,612.941,675.71
ESP,male,515.902,436.82,501.996
ESP,male,480.729,486.343,460.283
ESP,male,463.798,345.901,427.799
ESP,female,467.776,419.654,416.528
ESP,male,439.568,420.597,460.224
ESP,male,371.975,342.881,397.252
ESP,male,613.946,604.143,614.364
ESP,male,305.05,390.698,313.906
ESP,male,461.275,493.119,525.686
ESP,male,580.346,509.606,528.383
ESP,female,396.383,293.256,410.383
ESP,female,424.51,440.565,438.181
ESP,male,494.976,441.18,505.815
ESP,male,447.176,330.962,443.268
ESP,male,493.294,520.924,457.678
ESP,female,483.306,506.296,570.889
ESP,female,358.641,465.64,445.553
ESP,female,532.266,470.792,519.167
ESP,male,578.329,496.563,580.544
ESP,female,503.947,421.608,458.975
ESP,female,446.109,484.169,461.114
ESP,female,543.135,501.507,501.698
ESP,male,531.123,483.885,535.545
ESP,female,602.186,684.647,619.966
ESP,female,471.693,485.938,466.617
ESP,female,491.594,450.671,472.776
ESP,male,570.336,514.928,626.769
ESP,female,334.865,303.369,353.034
ESP,female,459.367,551.26,472.146
ESP,female,497.556,446.608,510.063
ESP,male,501.884,397.422,441.757
ESP,female,352.322,307.284,416.142
ESP,male,601.469,606.19,609.119
ESP,male,474.411,493.177,530.505
ESP,female,490.183,521.808,458.689
ESP,male,570.103,549.097,549.517
ESP,female,643.622,534.195,595.488
ESP,female,535.555,577.413,486.532
ESP,female,559.57,488.251,553.459
ESP,male,405.846,387.637,457.058
ESP,male,416.78,433.313,425.465
ESP,female,387.843,463.651,480.295
ESP,male,517.639,428.28,482.579
ESP,male,458.771,469.473,524.996
ESP,male,404.882,410.915,415.348
ESP,male,467.591,398.928,482.96
ESP,male,553.065,514.817,588.364
ESP,female,509.344,505.79,482.118
ESP,female,496.151,469.208,464.247
ESP,male,426.788,420.506,363.519
ESP,male,461.113,378.023,418.915
ESP,female,422.651,564.614,445.726
ESP,female,476.735,529.96,465.947
ESP,female,559.845,613.29,549.608
ESP,female,596.005,652.798,674.33
ESP,female,566.676,557.772,557.258
ESP,female,459.603,431.29,434.417
ESP,female,443.191,458.188,501.136
ESP,male,485.941,468.241,583.051
ESP,male,520.041,532.991,542.261
ESP,male,429.358,461.083,554.993
ESP,male,510.213,445.557,394.029
ESP,male,327.506,306.408,342.056
ESP,male,565.688,472.319,525.832
ESP,female,442.287,463.251,525.015
ESP,male,541.133,482.144,523.27
ESP,female,444.894,391.497,457.634
ESP,female,569.327,507.804,559.644
ESP,male,537.023,525.042,577.966
ESP,male,550.221,600.733,691.906
ESP,male,455.523,520.421,308.651
ESP,male,458.07,515.711,502.354
ESP,male,434.824,421.889,500.774
ESP,male,457.389,485.66,500.364
ESP,female,451.241,481.933,459.984
ESP,male,536.691,514.38,559.414
ESP,male,456.788,444.972,439.598
ESP,male,647.082,588.568,636.573
ESP,female,565.187,490.928,591.527
ESP,female,624.697,680.881,682.879
ESP,female,498.643,531.574,468.679
ESP,male,488.153,475.739,496.036
ESP,female,464.898,530.793,418.399
ESP,male,602.962,469.878,693.696
ESP,female,494.75,535.466,520.047
ESP,male,505.257,488.339,467.957
ESP,female,502.409,500.435,446.707
ESP,female,499.823,542.11,508.667
ESP,male,513.285,517.798,508.148
ESP,male,539.243,497.787,495.45
ESP,male,500.956,546.009,494.306
ESP,female,521.468,549.38,577.506
ESP,female,525.044,555.226,578.984
ESP,female,485.85,529.64,443.844
ESP,male,437.589,378.449,502.154
ESP,male,439.591,309.324,451.247
ESP,female,452.166,458.034,451.488
ESP,female,455.768,561.161,431.673
ESP,female,393.612,406.693,439.301
ESP,female,474.558,491.05,450.17
ESP,male,424.001,333.197,443.509
ESP,male,561.385,473.973,565.186
ESP,male,317.581,277.217,378.715
ESP,female,500.583,447.326,527.623
ESP,female,412.734,378.725,351.046
ESP,male,329.038,310.848,343.459
ESP,male,515.381,522.365,505.977
ESP,female,565.759,542.235,512.353
ESP,female,628.836,608.087,626.901
ESP,male,492.162,408.025,482.195
ESP,female,506.956,614.812,604.892
ESP,male,571.665,432.344,535.388
ESP,male,602.263,502.795,544.979
ESP,female,594.135,543.544,617.048
ESP,female,502.992,534.027,581.401
ESP,male,564.176,505.84,567.062
ESP,male,392.828,295.248,451.127
ESP,female,477.41,420.65,469.61
ESP,female,449.703,451.53,484.989
ESP,female,556.441,559.733,521.352
ESP,male,521.832,496.318,572.183
ESP,female,406.279,444.933,463.772
ESP,female,437.386,404.971,470.614
ESP,female,353.514,328.39,351.152
ESP,male,458.154,474.893,507.05
ESP,male,517.283,428.934,483.7
ESP,female,468.125,571.658,444.588
ESP,female,459.43,645.101,488.799
ESP,female,458.007,450.683,430.145
ESP,female,472.707,434.757,443.005
ESP,female,389.321,390.689,314.625
ESP,female,511.66,482.343,488.446
ESP,male,720.998,633.173,606.86
ESP,male,440.937,387.632,439.235
ESP,female,544.028,507.016,506.182
ESP,female,401.126,412.967,422.43
ESP,male,440.332,386.775,395.481
ESP,male,552.468,465.127,488.74
ESP,female,592.036,586.678,647.883
ESP,male,597.822,618.583,664.47
ESP,female,461.261,545.641,563.983
ESP,male,622.179,669.807,630.188
ESP,female,352.985,418.411,437.234
ESP,male,561.44,584.45,703.541
ESP,male,403.482,404.806,413.497
ESP,male,519.367,544.882,592.309
ESP,male,480.973,464.033,458.422
ESP,male,521.805,552.785,424.107
ESP,female,474.421,507.27,467.534
ESP,female,555.503,593.454,582.509
ESP,male,519.095,505.11,462.126
ESP,female,424.219,365.823,431.836
ESP,female,425.667,404.689,460.83
ESP,male,545.76,431.262,513.513
ESP,female,507.271,488.296,533.574
ESP,female,496.328,449.989,558.54
ESP,male,473.442,404.011,426.934
ESP,male,575.741,604.191,592.935
ESP,male,578.739,455.828,596.045
ESP,female,508.64,625.326,499.67
ESP,female,523.163,514.504,496.866
ESP,male,416.446,336.207,442.262
ESP,female,374.438,327.967,340.917
ESP,male,639.338,509.746,653.462
ESP,female,524.768,556.157,497.318
ESP,male,419.957,501.879,449.817
ESP,male,472.01,557.582,559.646
ESP,male,364.998,459.608,411.156
ESP,female,549.676,566.53,548.967
ESP,male,500.973,489.1,550.189
ESP,male,599.772,471.241,660.538
ESP,female,513.304,598.27,544.266
ESP,male,516.934,484.546,533.822
ESP,male,578.032,467.172,540.189
ESP,female,515.56,597.399,543.17
ESP,male,278.79,261.237,353.141
ESP,male,443.011,462.461,460.853
ESP,male,356.095,306.688,404.847
ESP,male,437.279,352.3,365.51
ESP,male,649.981,611.886,610.048
ESP,male,593.192,587.753,605.949
ESP,female,400.833,372.633,420.48
ESP,male,461.485,403.958,314.458
ESP,male,633.238,576.137,642.086
ESP,female,450.829,398.846,424.387
ESP,female,342.437,360.518,399.197
